acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,genre
0.896,https://api.spotify.com/v1/audio-analysis/0cqcRqZgkNHanWQ8slYA0v,0.0783,583293,0.0523,0cqcRqZgkNHanWQ8slYA0v,0.945,5,0.0806,-23.247,1,0.0471,82.015,4,https://api.spotify.com/v1/tracks/0cqcRqZgkNHanWQ8slYA0v,audio_features,spotify:track:0cqcRqZgkNHanWQ8slYA0v,0.0327,Classical
0.992,https://api.spotify.com/v1/audio-analysis/2MSgFefjK0T7Iwjvr3OKqV,0.225,259493,0.0047,2MSgFefjK0T7Iwjvr3OKqV,0.881,1,0.0722,-30.928,0,0.0509,163.665,4,https://api.spotify.com/v1/tracks/2MSgFefjK0T7Iwjvr3OKqV,audio_features,spotify:track:2MSgFefjK0T7Iwjvr3OKqV,0.186,Classical
0.995,https://api.spotify.com/v1/audio-analysis/46tPGzCXCI2oKsemztDA9u,0.193,402493,0.0656,46tPGzCXCI2oKsemztDA9u,0.829,10,0.119,-19.239,1,0.0471,128.975,3,https://api.spotify.com/v1/tracks/46tPGzCXCI2oKsemztDA9u,audio_features,spotify:track:46tPGzCXCI2oKsemztDA9u,0.0359,Classical
0.948,https://api.spotify.com/v1/audio-analysis/3QqPgzOcv9titKufFR0gsQ,0.353,564640,0.254,3QqPgzOcv9titKufFR0gsQ,0.859,0,0.0843,-16.205,1,0.0349,133.808,4,https://api.spotify.com/v1/tracks/3QqPgzOcv9titKufFR0gsQ,audio_features,spotify:track:3QqPgzOcv9titKufFR0gsQ,0.0986,Classical
0.975,https://api.spotify.com/v1/audio-analysis/0dzl6bBvsIAfHLlTbBObTW,0.233,707173,0.0252,0dzl6bBvsIAfHLlTbBObTW,0.604,2,0.143,-24.824,1,0.0346,94.736,4,https://api.spotify.com/v1/tracks/0dzl6bBvsIAfHLlTbBObTW,audio_features,spotify:track:0dzl6bBvsIAfHLlTbBObTW,0.0936,Classical
0.748,https://api.spotify.com/v1/audio-analysis/5x3TUfYzgZIdt0Kaop64ss,0.13,302093,0.158,5x3TUfYzgZIdt0Kaop64ss,0.924,2,0.1,-16.132,1,0.035,85.031,4,https://api.spotify.com/v1/tracks/5x3TUfYzgZIdt0Kaop64ss,audio_features,spotify:track:5x3TUfYzgZIdt0Kaop64ss,0.0998,Classical
0.983,https://api.spotify.com/v1/audio-analysis/4rrrn8OLrttq7r9RgNXalU,0.194,644273,0.0545,4rrrn8OLrttq7r9RgNXalU,0.945,4,0.0551,-24.877,1,0.0366,140.966,4,https://api.spotify.com/v1/tracks/4rrrn8OLrttq7r9RgNXalU,audio_features,spotify:track:4rrrn8OLrttq7r9RgNXalU,0.0385,Classical
0.98,https://api.spotify.com/v1/audio-analysis/63cA2QfqtWZa0GGPZnYc0K,0.0999,532040,0.0241,63cA2QfqtWZa0GGPZnYc0K,0.766,2,0.0623,-25.651,1,0.0432,89.001,3,https://api.spotify.com/v1/tracks/63cA2QfqtWZa0GGPZnYc0K,audio_features,spotify:track:63cA2QfqtWZa0GGPZnYc0K,0.0396,Classical
0.957,https://api.spotify.com/v1/audio-analysis/6cUCckpdlqHJ5Ascf2uH2A,0.248,442000,0.298,6cUCckpdlqHJ5Ascf2uH2A,0.9,0,0.0943,-15.661,0,0.0395,97.853,4,https://api.spotify.com/v1/tracks/6cUCckpdlqHJ5Ascf2uH2A,audio_features,spotify:track:6cUCckpdlqHJ5Ascf2uH2A,0.157,Classical
0.93,https://api.spotify.com/v1/audio-analysis/0k6P9cdEA9K3k0ASde2Kof,0.253,640267,0.098,0k6P9cdEA9K3k0ASde2Kof,0.862,11,0.122,-19.878,0,0.0437,84.865,4,https://api.spotify.com/v1/tracks/0k6P9cdEA9K3k0ASde2Kof,audio_features,spotify:track:0k6P9cdEA9K3k0ASde2Kof,0.062,Classical
0.98,https://api.spotify.com/v1/audio-analysis/246ntJR3A2s7B5E40FTCLf,0.496,224640,0.249,246ntJR3A2s7B5E40FTCLf,0.934,3,0.12,-18.131,1,0.0411,144.239,4,https://api.spotify.com/v1/tracks/246ntJR3A2s7B5E40FTCLf,audio_features,spotify:track:246ntJR3A2s7B5E40FTCLf,0.719,Classical
0.994,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,0.491,346587,0.0176,3MRQn2RYo2VLYMoStnLRxu,0.927,4,0.0985,-26.911,0,0.0644,125.793,3,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,audio_features,spotify:track:3MRQn2RYo2VLYMoStnLRxu,0.0901,Classical
0.986,https://api.spotify.com/v1/audio-analysis/0jOnZhF75V68VsBObWx2XO,0.169,174267,0.0161,0jOnZhF75V68VsBObWx2XO,0.86,9,0.0805,-31.034,0,0.0442,128.143,3,https://api.spotify.com/v1/tracks/0jOnZhF75V68VsBObWx2XO,audio_features,spotify:track:0jOnZhF75V68VsBObWx2XO,0.0573,Classical
0.963,https://api.spotify.com/v1/audio-analysis/74WjYdm3Lvbwnds4thYPUU,0.212,177333,0.301,74WjYdm3Lvbwnds4thYPUU,0.0033,2,0.13,-12.505,1,0.0384,84.025,4,https://api.spotify.com/v1/tracks/74WjYdm3Lvbwnds4thYPUU,audio_features,spotify:track:74WjYdm3Lvbwnds4thYPUU,0.0798,Classical
0.797,https://api.spotify.com/v1/audio-analysis/2OHnoGjn6X6kDwzO7Rw0Y9,0.351,577440,0.206,2OHnoGjn6X6kDwzO7Rw0Y9,0.255,1,0.0738,-22.657,1,0.0597,130.415,4,https://api.spotify.com/v1/tracks/2OHnoGjn6X6kDwzO7Rw0Y9,audio_features,spotify:track:2OHnoGjn6X6kDwzO7Rw0Y9,0.0839,Classical
0.984,https://api.spotify.com/v1/audio-analysis/294IzNQIRp4soeVaQhows7,0.223,167160,0.165,294IzNQIRp4soeVaQhows7,0.95,10,0.348,-16.394,1,0.0504,73.463,5,https://api.spotify.com/v1/tracks/294IzNQIRp4soeVaQhows7,audio_features,spotify:track:294IzNQIRp4soeVaQhows7,0.0518,Classical
0.981,https://api.spotify.com/v1/audio-analysis/0QTaXZRWdzfPdssiQThdCL,0.312,766213,0.0465,0QTaXZRWdzfPdssiQThdCL,0.9,9,0.0872,-26.438,0,0.0378,130.303,3,https://api.spotify.com/v1/tracks/0QTaXZRWdzfPdssiQThdCL,audio_features,spotify:track:0QTaXZRWdzfPdssiQThdCL,0.0371,Classical
0.918,https://api.spotify.com/v1/audio-analysis/7h6GoPvGHC9uzZJ8bNvfIq,0.0753,365147,0.07,7h6GoPvGHC9uzZJ8bNvfIq,0.947,2,0.146,-27.272,1,0.044,79.801,4,https://api.spotify.com/v1/tracks/7h6GoPvGHC9uzZJ8bNvfIq,audio_features,spotify:track:7h6GoPvGHC9uzZJ8bNvfIq,0.0625,Classical
0.901,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,0.1,906000,0.0354,52GmHO5DikTIKc3yBmTTT1,0.865,11,0.125,-17.211,0,0.0387,73.968,4,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,audio_features,spotify:track:52GmHO5DikTIKc3yBmTTT1,0.0426,Classical
0.976,https://api.spotify.com/v1/audio-analysis/1Xy6MHSaX3IUGGqst6RzYM,0.212,1252322,0.119,1Xy6MHSaX3IUGGqst6RzYM,0.907,1,0.087,-20.511,1,0.0366,84.346,3,https://api.spotify.com/v1/tracks/1Xy6MHSaX3IUGGqst6RzYM,audio_features,spotify:track:1Xy6MHSaX3IUGGqst6RzYM,0.0396,Classical
0.995,https://api.spotify.com/v1/audio-analysis/2Y95aUjHiOtgL8A6t52Ynl,0.244,442600,0.0021,2Y95aUjHiOtgL8A6t52Ynl,0.86,1,0.161,-41.044,0,0.0417,64.364,4,https://api.spotify.com/v1/tracks/2Y95aUjHiOtgL8A6t52Ynl,audio_features,spotify:track:2Y95aUjHiOtgL8A6t52Ynl,0.187,Classical
0.824,https://api.spotify.com/v1/audio-analysis/7MdenBcztjoBdJUvFxBFeX,0.298,253440,0.346,7MdenBcztjoBdJUvFxBFeX,0.694,3,0.295,-15.465,1,0.0416,78.989,4,https://api.spotify.com/v1/tracks/7MdenBcztjoBdJUvFxBFeX,audio_features,spotify:track:7MdenBcztjoBdJUvFxBFeX,0.482,Classical
0.484,https://api.spotify.com/v1/audio-analysis/3af6PvJHP8XlFMWeuN7bF8,0.113,337840,0.161,3af6PvJHP8XlFMWeuN7bF8,0.928,7,0.16,-20.046,1,0.0442,65.062,4,https://api.spotify.com/v1/tracks/3af6PvJHP8XlFMWeuN7bF8,audio_features,spotify:track:3af6PvJHP8XlFMWeuN7bF8,0.0365,Classical
0.987,https://api.spotify.com/v1/audio-analysis/2u9VGZmVz7Rm01SfDgzcfA,0.279,293147,0.0292,2u9VGZmVz7Rm01SfDgzcfA,0.902,8,0.104,-26.804,1,0.0406,136.732,3,https://api.spotify.com/v1/tracks/2u9VGZmVz7Rm01SfDgzcfA,audio_features,spotify:track:2u9VGZmVz7Rm01SfDgzcfA,0.0338,Classical
0.991,https://api.spotify.com/v1/audio-analysis/0S0YKiEdR9cT9pYgEaTevF,0.0623,415800,0.0116,0S0YKiEdR9cT9pYgEaTevF,0.445,2,0.0816,-27.893,1,0.0567,65.057,3,https://api.spotify.com/v1/tracks/0S0YKiEdR9cT9pYgEaTevF,audio_features,spotify:track:0S0YKiEdR9cT9pYgEaTevF,0.0331,Classical
0.962,https://api.spotify.com/v1/audio-analysis/04eShjKTWijeJJqGnhxpYK,0.151,200360,0.0639,04eShjKTWijeJJqGnhxpYK,0.603,11,0.466,-24.404,0,0.0439,61.577,3,https://api.spotify.com/v1/tracks/04eShjKTWijeJJqGnhxpYK,audio_features,spotify:track:04eShjKTWijeJJqGnhxpYK,0.0797,Classical
0.974,https://api.spotify.com/v1/audio-analysis/1CSaCKPIp2yCIDL3t7Fyau,0.102,537427,0.0733,1CSaCKPIp2yCIDL3t7Fyau,0.859,10,0.28,-24.133,0,0.0488,73.954,3,https://api.spotify.com/v1/tracks/1CSaCKPIp2yCIDL3t7Fyau,audio_features,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,0.0308,Classical
0.994,https://api.spotify.com/v1/audio-analysis/1ENZ1YHuOp5MMFJlWBQ6V7,0.31,140040,0.0555,1ENZ1YHuOp5MMFJlWBQ6V7,0.906,7,0.121,-25.695,1,0.0395,70.515,4,https://api.spotify.com/v1/tracks/1ENZ1YHuOp5MMFJlWBQ6V7,audio_features,spotify:track:1ENZ1YHuOp5MMFJlWBQ6V7,0.566,Classical
0.922,https://api.spotify.com/v1/audio-analysis/4Dcm4KMuDz0l01weeSpD4J,0.292,642573,0.246,4Dcm4KMuDz0l01weeSpD4J,0.525,2,0.107,-14.96,1,0.0385,109.766,4,https://api.spotify.com/v1/tracks/4Dcm4KMuDz0l01weeSpD4J,audio_features,spotify:track:4Dcm4KMuDz0l01weeSpD4J,0.0859,Classical
0.991,https://api.spotify.com/v1/audio-analysis/4maWRmE0OaHvF245FtrjDD,0.128,147573,0.0386,4maWRmE0OaHvF245FtrjDD,0.94,0,0.104,-23.759,1,0.0434,75.081,4,https://api.spotify.com/v1/tracks/4maWRmE0OaHvF245FtrjDD,audio_features,spotify:track:4maWRmE0OaHvF245FtrjDD,0.0359,Classical
0.927,https://api.spotify.com/v1/audio-analysis/7HSs4srn1qnZhh7WRWBVOk,0.209,341693,0.101,7HSs4srn1qnZhh7WRWBVOk,0.9,0,0.0776,-19.383,1,0.0403,85.851,4,https://api.spotify.com/v1/tracks/7HSs4srn1qnZhh7WRWBVOk,audio_features,spotify:track:7HSs4srn1qnZhh7WRWBVOk,0.153,Classical
0.889,https://api.spotify.com/v1/audio-analysis/1YiBEdXvyWL9rupB3Cg4IQ,0.398,538800,0.373,1YiBEdXvyWL9rupB3Cg4IQ,0.193,1,0.121,-14.065,1,0.0524,106.688,4,https://api.spotify.com/v1/tracks/1YiBEdXvyWL9rupB3Cg4IQ,audio_features,spotify:track:1YiBEdXvyWL9rupB3Cg4IQ,0.61,Classical
0.958,https://api.spotify.com/v1/audio-analysis/0xX7kREWmOGBWzYNcpZwRN,0.25,364093,0.135,0xX7kREWmOGBWzYNcpZwRN,0.0349,9,0.0477,-18.615,1,0.0488,94.404,4,https://api.spotify.com/v1/tracks/0xX7kREWmOGBWzYNcpZwRN,audio_features,spotify:track:0xX7kREWmOGBWzYNcpZwRN,0.179,Classical
0.804,https://api.spotify.com/v1/audio-analysis/54CAG8n70kKVbFV6l1zF4G,0.295,237413,0.408,54CAG8n70kKVbFV6l1zF4G,0.148,4,0.165,-16.632,0,0.0693,150.454,3,https://api.spotify.com/v1/tracks/54CAG8n70kKVbFV6l1zF4G,audio_features,spotify:track:54CAG8n70kKVbFV6l1zF4G,0.164,Classical
0.807,https://api.spotify.com/v1/audio-analysis/2nVt0n0aSj3AwZjakMvDHX,0.165,592040,0.106,2nVt0n0aSj3AwZjakMvDHX,0.782,8,0.105,-21.742,1,0.039,105.651,3,https://api.spotify.com/v1/tracks/2nVt0n0aSj3AwZjakMvDHX,audio_features,spotify:track:2nVt0n0aSj3AwZjakMvDHX,0.0336,Classical
0.899,https://api.spotify.com/v1/audio-analysis/4wudbbceOZKjRlhTtbHvAs,0.176,636000,0.006,4wudbbceOZKjRlhTtbHvAs,3.24e-05,5,0.105,-42.238,1,0.0384,71.477,3,https://api.spotify.com/v1/tracks/4wudbbceOZKjRlhTtbHvAs,audio_features,spotify:track:4wudbbceOZKjRlhTtbHvAs,0.0383,Classical
0.499,https://api.spotify.com/v1/audio-analysis/5xbuJuQsTVheVZvX2AJVIv,0.701,151507,0.341,5xbuJuQsTVheVZvX2AJVIv,0.903,1,0.359,-12.26,0,0.0418,105.513,3,https://api.spotify.com/v1/tracks/5xbuJuQsTVheVZvX2AJVIv,audio_features,spotify:track:5xbuJuQsTVheVZvX2AJVIv,0.163,Classical
0.966,https://api.spotify.com/v1/audio-analysis/4QfYHdV8hMoyS9qKUct98q,0.115,455467,0.0422,4QfYHdV8hMoyS9qKUct98q,0.919,8,0.0896,-24.137,1,0.0404,87.855,3,https://api.spotify.com/v1/tracks/4QfYHdV8hMoyS9qKUct98q,audio_features,spotify:track:4QfYHdV8hMoyS9qKUct98q,0.037,Classical
0.994,https://api.spotify.com/v1/audio-analysis/1Oo7XEqkrwifJn17aA0ocF,0.299,378733,0.00626,1Oo7XEqkrwifJn17aA0ocF,0.901,9,0.0823,-30.923,1,0.0478,69.043,4,https://api.spotify.com/v1/tracks/1Oo7XEqkrwifJn17aA0ocF,audio_features,spotify:track:1Oo7XEqkrwifJn17aA0ocF,0.0634,Classical
0.993,https://api.spotify.com/v1/audio-analysis/3GecLjGMqzjmgkvy2v41Wf,0.341,357747,0.0142,3GecLjGMqzjmgkvy2v41Wf,0.921,2,0.113,-28.293,1,0.0388,76.382,1,https://api.spotify.com/v1/tracks/3GecLjGMqzjmgkvy2v41Wf,audio_features,spotify:track:3GecLjGMqzjmgkvy2v41Wf,0.0384,Classical
0.991,https://api.spotify.com/v1/audio-analysis/5Zf5prtvv7KRQ1J6kNn4C6,0.191,330293,0.0363,5Zf5prtvv7KRQ1J6kNn4C6,0.924,3,0.141,-25.31,1,0.0409,69.754,4,https://api.spotify.com/v1/tracks/5Zf5prtvv7KRQ1J6kNn4C6,audio_features,spotify:track:5Zf5prtvv7KRQ1J6kNn4C6,0.0372,Classical
0.906,https://api.spotify.com/v1/audio-analysis/4dGkPPLnIdVgogqpyaAjbc,0.322,425000,0.14,4dGkPPLnIdVgogqpyaAjbc,0.759,4,0.125,-20.747,1,0.0489,92.122,4,https://api.spotify.com/v1/tracks/4dGkPPLnIdVgogqpyaAjbc,audio_features,spotify:track:4dGkPPLnIdVgogqpyaAjbc,0.285,Classical
0.955,https://api.spotify.com/v1/audio-analysis/3VQ7hwiEfaHDl3AySgyaiR,0.436,153267,0.151,3VQ7hwiEfaHDl3AySgyaiR,0.793,11,0.11,-20.745,0,0.0603,103.777,4,https://api.spotify.com/v1/tracks/3VQ7hwiEfaHDl3AySgyaiR,audio_features,spotify:track:3VQ7hwiEfaHDl3AySgyaiR,0.359,Classical
0.978,https://api.spotify.com/v1/audio-analysis/6cC6h5E351deEGFd7Kh9uy,0.465,268853,0.128,6cC6h5E351deEGFd7Kh9uy,0.271,9,0.0423,-17.628,0,0.0519,111.471,4,https://api.spotify.com/v1/tracks/6cC6h5E351deEGFd7Kh9uy,audio_features,spotify:track:6cC6h5E351deEGFd7Kh9uy,0.428,Classical
0.995,https://api.spotify.com/v1/audio-analysis/3NbAsIxDL0fVgNuCLD152P,0.37,176518,0.0076,3NbAsIxDL0fVgNuCLD152P,0.91,4,0.0864,-33.663,1,0.0384,62.668,4,https://api.spotify.com/v1/tracks/3NbAsIxDL0fVgNuCLD152P,audio_features,spotify:track:3NbAsIxDL0fVgNuCLD152P,0.278,Classical
0.946,https://api.spotify.com/v1/audio-analysis/2TZbQZXOuR8osP2AK8yYMN,0.144,207427,0.132,2TZbQZXOuR8osP2AK8yYMN,0.779,10,0.115,-19.115,1,0.0333,102.283,3,https://api.spotify.com/v1/tracks/2TZbQZXOuR8osP2AK8yYMN,audio_features,spotify:track:2TZbQZXOuR8osP2AK8yYMN,0.0627,Classical
0.977,https://api.spotify.com/v1/audio-analysis/4fDodwdZ1LBDL2I2WCnUMY,0.458,84267,0.11,4fDodwdZ1LBDL2I2WCnUMY,0.903,9,0.359,-22.234,0,0.0309,83.43,4,https://api.spotify.com/v1/tracks/4fDodwdZ1LBDL2I2WCnUMY,audio_features,spotify:track:4fDodwdZ1LBDL2I2WCnUMY,0.481,Classical
0.959,https://api.spotify.com/v1/audio-analysis/2ceu417OdiSxzR3K7B1n2M,0.224,1215573,0.0291,2ceu417OdiSxzR3K7B1n2M,0.845,7,0.106,-26.167,1,0.0455,121.131,4,https://api.spotify.com/v1/tracks/2ceu417OdiSxzR3K7B1n2M,audio_features,spotify:track:2ceu417OdiSxzR3K7B1n2M,0.0538,Classical
0.947,https://api.spotify.com/v1/audio-analysis/1MiWGSGDC5mGoP3MNclZ7s,0.101,208587,0.0241,1MiWGSGDC5mGoP3MNclZ7s,0.847,11,0.0693,-30.172,0,0.0485,87.14,3,https://api.spotify.com/v1/tracks/1MiWGSGDC5mGoP3MNclZ7s,audio_features,spotify:track:1MiWGSGDC5mGoP3MNclZ7s,0.0329,Classical
0.871,https://api.spotify.com/v1/audio-analysis/0XSRBlP49MgzBCYtGK2NYE,0.223,469053,0.227,0XSRBlP49MgzBCYtGK2NYE,0.891,0,0.063,-17.695,1,0.0343,103.618,4,https://api.spotify.com/v1/tracks/0XSRBlP49MgzBCYtGK2NYE,audio_features,spotify:track:0XSRBlP49MgzBCYtGK2NYE,0.127,Classical
0.894,https://api.spotify.com/v1/audio-analysis/72jIJDADnBLJKXV2yxv5N0,0.352,626240,0.235,72jIJDADnBLJKXV2yxv5N0,0.675,2,0.396,-16.235,1,0.0398,109.16,1,https://api.spotify.com/v1/tracks/72jIJDADnBLJKXV2yxv5N0,audio_features,spotify:track:72jIJDADnBLJKXV2yxv5N0,0.329,Classical
0.994,https://api.spotify.com/v1/audio-analysis/43bSKCMWHIuBsUVmQcDX1J,0.296,257000,0.00896,43bSKCMWHIuBsUVmQcDX1J,0.91,7,0.0815,-31.948,0,0.0394,69.44,3,https://api.spotify.com/v1/tracks/43bSKCMWHIuBsUVmQcDX1J,audio_features,spotify:track:43bSKCMWHIuBsUVmQcDX1J,0.0673,Classical
0.859,https://api.spotify.com/v1/audio-analysis/42gZM6AQ9BDMaTyTmMDVlN,0.142,255693,0.113,42gZM6AQ9BDMaTyTmMDVlN,0.838,2,0.107,-25.362,0,0.0415,98.575,1,https://api.spotify.com/v1/tracks/42gZM6AQ9BDMaTyTmMDVlN,audio_features,spotify:track:42gZM6AQ9BDMaTyTmMDVlN,0.0697,Classical
0.81,https://api.spotify.com/v1/audio-analysis/64ZxBE1ZgK4C0lGljXzDcG,0.48,204147,0.163,64ZxBE1ZgK4C0lGljXzDcG,0.754,5,0.093,-19.117,0,0.0645,158.366,4,https://api.spotify.com/v1/tracks/64ZxBE1ZgK4C0lGljXzDcG,audio_features,spotify:track:64ZxBE1ZgK4C0lGljXzDcG,0.212,Classical
0.94,https://api.spotify.com/v1/audio-analysis/0w4LgJ5G1Xz5jLS3HX8oyq,0.218,1050893,0.117,0w4LgJ5G1Xz5jLS3HX8oyq,0.861,0,0.15,-18.585,1,0.0489,77.009,4,https://api.spotify.com/v1/tracks/0w4LgJ5G1Xz5jLS3HX8oyq,audio_features,spotify:track:0w4LgJ5G1Xz5jLS3HX8oyq,0.0599,Classical
0.991,https://api.spotify.com/v1/audio-analysis/5i7bLnNE0R3m1MNUY7UsqT,0.377,500500,0.173,5i7bLnNE0R3m1MNUY7UsqT,0.909,9,0.103,-21.377,1,0.0329,132.187,4,https://api.spotify.com/v1/tracks/5i7bLnNE0R3m1MNUY7UsqT,audio_features,spotify:track:5i7bLnNE0R3m1MNUY7UsqT,0.558,Classical
0.969,https://api.spotify.com/v1/audio-analysis/6VDHdry8ytOL2WWbePDxSD,0.116,195333,0.0694,6VDHdry8ytOL2WWbePDxSD,0.644,0,0.109,-23.624,1,0.0497,169.789,4,https://api.spotify.com/v1/tracks/6VDHdry8ytOL2WWbePDxSD,audio_features,spotify:track:6VDHdry8ytOL2WWbePDxSD,0.0377,Classical
0.971,https://api.spotify.com/v1/audio-analysis/6kg7bfwsTKzRqnBGGv4VqR,0.193,580253,0.0839,6kg7bfwsTKzRqnBGGv4VqR,0.822,8,0.118,-22.849,1,0.0406,85.556,4,https://api.spotify.com/v1/tracks/6kg7bfwsTKzRqnBGGv4VqR,audio_features,spotify:track:6kg7bfwsTKzRqnBGGv4VqR,0.0569,Classical
0.925,https://api.spotify.com/v1/audio-analysis/7uf3aFC1msj0t5cYImgOWy,0.241,209373,0.122,7uf3aFC1msj0t5cYImgOWy,0.66,7,0.126,-22.411,1,0.0497,66.325,4,https://api.spotify.com/v1/tracks/7uf3aFC1msj0t5cYImgOWy,audio_features,spotify:track:7uf3aFC1msj0t5cYImgOWy,0.187,Classical
